timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1360306102213,381,Delete Object,200,OK,Threadgroup 1-1,text,true,224,381
1360306102445,149,Delete Object,200,OK,Threadgroup 1-5,text,true,224,149
1360306102207,392,Delete Object,200,OK,Threadgroup 1-8,text,true,224,392
1360306102375,229,Delete Object,200,OK,Threadgroup 1-10,text,true,224,229
1360306102094,500,Delete Object,200,OK,Threadgroup 1-9,text,true,224,500
1360306102456,156,Delete Object,200,OK,Threadgroup 1-4,text,true,224,156
1360306102380,236,Delete Object,200,OK,Threadgroup 1-7,text,true,224,236
1360306102452,164,Delete Object,200,OK,Threadgroup 1-6,text,true,224,164
1360306102352,270,Delete Object,200,OK,Threadgroup 1-3,text,true,224,270
1360306102460,186,Delete Object,200,OK,Threadgroup 1-2,text,true,224,186
1360306102783,94,Create Object,201,Created,Threadgroup 1-7,text,true,280,93
1360306102839,73,Create Object,201,Created,Threadgroup 1-2,text,true,280,73
1360306102812,135,Create Object,201,Created,Threadgroup 1-6,text,true,280,135
1360306102807,198,Create Object,201,Created,Threadgroup 1-9,text,true,280,198
1360306102779,242,Create Object,201,Created,Threadgroup 1-1,text,true,280,242
1360306102795,258,Create Object,201,Created,Threadgroup 1-3,text,true,280,258
1360306102789,308,Create Object,201,Created,Threadgroup 1-4,text,true,280,308
1360306102860,294,Create Object,201,Created,Threadgroup 1-8,text,true,280,294
1360306103054,109,Create Binary Resource,201,Created,Threadgroup 1-7,text,true,1119,109
1360306102852,408,Create Object,201,Created,Threadgroup 1-10,text,true,282,408
1360306102845,456,Create Object,201,Created,Threadgroup 1-5,text,true,280,456
1360306103195,119,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,1119,119
1360306103259,66,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,1119,66
1360306103211,88,Create Binary Resource,201,Created,Threadgroup 1-9,text,true,1119,88
1360306103324,239,Create Binary Resource,201,Created,Threadgroup 1-8,text,true,1119,239
1360306103281,42,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,1119,42
1360306103281,62,Create Binary Resource,201,Created,Threadgroup 1-6,text,true,1119,62
1360306103339,222,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,1119,222
1360306103620,53,Modify Binary Resource,200,OK,Threadgroup 1-7,text,true,1043,53
1360306103706,83,Create Binary Resource,201,Created,Threadgroup 1-10,text,true,1122,83
1360306103747,160,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,160
1360306103748,161,Modify Binary Resource,200,OK,Threadgroup 1-6,text,true,1043,161
1360306103764,151,Modify Binary Resource,200,OK,Threadgroup 1-9,text,true,1043,151
1360306103727,187,Modify Binary Resource,200,OK,Threadgroup 1-3,text,true,1043,187
1360306103771,180,Modify Binary Resource,200,OK,Threadgroup 1-8,text,true,1043,180
1360306103813,151,Modify Binary Resource,200,OK,Threadgroup 1-7,text,true,1043,151
