timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1371516811707,35074,Create Object,201,Created,Fedora 4 1-1,text,true,216,35074
1371516846794,301,Create Datastream Path,201,Created,Fedora 4 1-1,text,true,240,301
1371516847125,2572,Create Datastream,201,Created,Fedora 4 1-1,,true,196,2572
1371516849730,2122,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516851901,2107,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516854031,1987,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516856041,1950,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516858013,1879,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516859902,177,Read Datastream,200,OK,Fedora 4 1-1,text,true,8769213,25
1371516860086,1316,Read Object,200,OK,Fedora 4 1-1,text,true,4454,1279
1371516861409,168,Delete Object,204,No Content,Fedora 4 1-1,,true,91,0
1371516861585,323,Create Object,201,Created,Fedora 4 1-1,text,true,216,322
1371516861916,548,Create Datastream Path,201,Created,Fedora 4 1-1,text,true,240,547
1371516862471,2427,Create Datastream,201,Created,Fedora 4 1-1,,true,196,2427
1371516864920,1693,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516866641,2044,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516868702,2265,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516870988,2145,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516873162,1923,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516875092,171,Read Datastream,200,OK,Fedora 4 1-1,text,true,9279264,25
1371516875270,50,Read Object,200,OK,Fedora 4 1-1,text,true,4454,33
1371516875326,102,Delete Object,204,No Content,Fedora 4 1-1,,true,91,0
1371516875435,524,Create Object,201,Created,Fedora 4 1-1,text,true,216,524
1371516875965,650,Create Datastream Path,201,Created,Fedora 4 1-1,text,true,240,650
1371516876622,2000,Create Datastream,201,Created,Fedora 4 1-1,,true,196,2000
1371516878650,1723,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516880400,1541,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516881968,1296,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516883278,1690,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516884988,1910,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1371516886904,166,Read Datastream,200,OK,Fedora 4 1-1,text,true,8718717,13
1371516887076,44,Read Object,200,OK,Fedora 4 1-1,text,true,4454,29
1371516887126,170,Delete Object,204,No Content,Fedora 4 1-1,,true,91,0
1371516887302,504,Create Object,201,Created,Fedora 4 1-1,text,true,216,504
